Transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transaction Tax,,,,,,,,,Transaction Detail,,,,,,,,,,,,,,,,,Transaction Detail Tax,,,,,,,,,,,,,,,,,
*required. Your actual company tin no,"*required, current version ""1.1""","*required, please get the code from transaction_code sheet","*required,accepted code can be find in transaction_code sheet. You may only define 1 code per transaction","*required, accepted code can be find in transaction_code sheet","*required, date. Date format = ""YYYY-MM-DD""","*required, timestamp. Time format = ""HH:MM:SS""","*required,accepted code can be find in transaction_code sheet. You may only define 1 code per transaction","*optional,accepted code can be find in transaction_code sheet. You may only define 1 code per transaction","*optional, accepts number only","*optional, may refer to sheet for accepted cycle name","*optional, date_format:YYYY-MM-DD","*optional, time:HH:MM:SS","*optional,accepted code can be find in transaction_code sheet. You may only define 1 code per transaction",*optional,"*optional, max 300 character","*optional,","*optional,date_format:YYYY-MM-DD","*optional,time:HH:MM:SS","*optional, max 150 character, cannot contain duplicate value","*optional, max 150 character",*required,*required,*required,*required,*optional,*optional,*required,*optional,*optional,*optional,*optional,*optional,*optional,*optional,*optional,*optional,*optional,"*optional,accepted code can be find in transaction_code sheet. You may only define 1 code per transaction","*optional,accepted code can be find in transaction_code sheet. You may only define 1 code per transaction",*optional,*optional,*optional,"*optional, max character is 14","*optional, max character is 20, minimum character is 12","*optional,accepted code can be find in transaction_code sheet.","*optional, max character is 12","*optional, max character is 3","*optional, max character is 300","*optional, max character is 12","*optional, only accepts numbers","*optional, max character is 300","*optional, max character is 300",*required. follow the code in sheet 1,"*optional, only accepts numbers","*required, only accepts numbers","*optional, follow the code in sheet 1",*optional,"*optional, only accepts numbers","*optional, follow the code in sheet 1",*optional,"*optional, only accepts numbers","*required, the code can be found in transaction_code sheet, if have more than 1 code, use ; as seperator; e.g:001;002;003",*required,"*required, only accepts numbers",*optional,*optional,"*required, only accepts numbers","*required, only accepts numbers",*optional,"*optional, can refer to transaction_code sheet to get code",*optional,*optional,*optional,*optional,*optional,*optional,*optional,"*optional, can refer to transaction_code sheet to get code","*required, follow the code in sheet 1",*optional,"*required, only accepts numbers","*required, only accepts numbers","*required, only accepts numbers","*required, only accepts numbers","*optional, follow the code in sheet 1","*optional, only accepts numbers","*optional, only accepts numbers","*optional, only accepts numbers","*optional, only accepts numbers","*optional, only accepts numbers","*optional, follow the code in sheet 1","*optional, only accepts numbers","*optional, only accepts numbers","*optional, only accepts numbers","*optional, only accepts numbers","*optional, only accepts numbers"
C23768804020,1.1,STR_000001,INV1111_V1_003362,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003363,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003364,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003365,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003366,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003367,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003368,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003369,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003370,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003371,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003372,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003373,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003374,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003375,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003376,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003377,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003378,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003379,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003380,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003381,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003382,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003383,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003384,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003385,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003386,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003387,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003388,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003389,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003390,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003391,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003392,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003393,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003394,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003395,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003396,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003397,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003398,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003399,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003400,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003401,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003402,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003403,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003404,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003405,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003406,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003407,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003408,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003409,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003410,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003411,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003412,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003413,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003414,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003415,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003416,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003417,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003418,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003419,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003420,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003421,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003422,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003423,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003424,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003425,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003426,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003427,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003428,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003429,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_003430,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
